order_id,restaurant,cuisine,city,order_time,prep_time_min,delivery_time_min,delivery_distance_km,price,discount_percent,final_amount,rating,payment_method,is_first_order,delivery_partner_id
202496,HealthyBowl,Italian,Kolkata,3/21/2024 14:42,33,66,3.44,422,5,400.9,2,UPI,0,691
202497,HealthyBowl,Chinese,Delhi,3/6/2024 8:50,45,78,12.04,142,5,134.9,1,Wallet,1,366
202498,The Wok House,Fast Food,Kolkata,1/19/2024 3:39,32,49,11.75,763,0,763,3,Card,1,967
202499,PizzaBox,Fast Food,Chennai,4/12/2024 10:38,33,47,4.08,616,10,554.4,1,UPI,1,629
202500,PizzaBox,Fast Food,Kolkata,3/26/2024 1:33,25,41,11.53,492,20,393.6,3,UPI,0,408
202501,WrapWorld,Biryani,Mumbai,3/1/2024 14:25,40,64,9.51,328,10,295.2,5,UPI,1,638
202502,Biryani Express,Japanese,Delhi,2/5/2024 5:04,34,61,7.6,179,15,152.15,5,COD,0,787
202503,PizzaBox,North Indian,Mumbai,4/10/2024 16:19,27,46,8.22,298,20,238.4,5,UPI,0,717
202504,WrapWorld,North Indian,Mumbai,3/24/2024 15:12,23,34,9.56,527,40,316.2,4,Wallet,0,624
202505,Tandoori Palace,Healthy,Kolkata,1/22/2024 20:59,40,57,4.35,329,20,263.2,2,UPI,1,939
202506,PastaFiesta,Biryani,Bangalore,4/8/2024 22:25,30,48,3.53,174,15,147.9,4,COD,0,413
202507,WrapWorld,Biryani,Pune,2/24/2024 3:28,39,76,14.46,445,15,378.25,1,UPI,1,188
202508,WrapWorld,North Indian,Hyderabad,4/12/2024 19:44,43,70,3.96,650,40,390,5,Wallet,1,174
202509,GrillMaster,Healthy,Mumbai,4/2/2024 3:06,41,60,6.56,458,0,458,2,Wallet,0,252
202510,HealthyBowl,South Indian,Pune,3/21/2024 23:47,32,65,4.31,260,40,156,1,Wallet,0,886
202511,Café Aroma,Healthy,Hyderabad,3/18/2024 13:04,39,55,10.56,123,20,98.4,1,Wallet,0,700
202512,Biryani Express,Healthy,Chennai,2/11/2024 21:18,24,45,8.01,211,0,211,1,UPI,1,201
202513,GrillMaster,Biryani,Mumbai,1/8/2024 10:34,41,63,14.73,273,0,273,4,Card,1,399
202514,The Wok House,Healthy,Delhi,3/18/2024 1:08,33,71,3.6,607,40,364.2,2,Wallet,1,504
202515,GrillMaster,South Indian,Kolkata,3/27/2024 13:26,42,53,10.16,747,20,597.6,1,Card,1,313
202516,WrapWorld,Healthy,Mumbai,4/25/2024 15:00,44,65,2.3,728,30,509.6,3,COD,0,227
202517,Café Aroma,Japanese,Kolkata,1/10/2024 15:31,16,45,9.3,806,0,806,1,Card,1,797
202518,The Wok House,Biryani,Bangalore,4/1/2024 3:32,23,34,4.77,218,0,218,5,Wallet,0,803
202519,Urban Thali,Japanese,Delhi,4/16/2024 2:34,28,41,8.76,297,10,267.3,1,COD,1,433
202520,Biryani Express,Healthy,Bangalore,2/24/2024 5:13,12,41,2.3,341,20,272.8,5,UPI,1,889
202521,Tandoori Palace,Healthy,Bangalore,2/28/2024 22:44,32,64,1.72,885,15,752.25,2,COD,1,841
202522,BurgerVilla,Fast Food,Bangalore,1/23/2024 1:09,19,53,10.31,242,20,193.6,4,COD,1,392
202523,ChowTown,Chinese,Pune,2/7/2024 11:33,25,61,12.26,263,30,184.1,1,UPI,0,580
202524,Biryani Express,North Indian,Chennai,2/24/2024 17:39,23,58,1.28,897,20,717.6,5,UPI,0,113
202525,SpiceHub,Italian,Pune,3/3/2024 13:49,44,74,0.72,876,5,832.2,4,COD,0,910
202526,WrapWorld,Biryani,Pune,1/18/2024 2:11,42,73,1.53,349,30,244.3,5,COD,0,972
202527,Biryani Express,North Indian,Mumbai,1/10/2024 9:26,15,35,4.68,864,10,777.6,4,UPI,1,701
202528,Tandoori Palace,Healthy,Hyderabad,4/26/2024 7:26,23,55,2.3,732,20,585.6,4,Card,1,958
202529,HealthyBowl,Japanese,Hyderabad,1/14/2024 15:43,21,49,8.8,223,30,156.1,2,UPI,1,969
202530,WrapWorld,South Indian,Bangalore,2/7/2024 10:37,26,52,3.22,417,15,354.45,2,UPI,1,133
202531,SpiceHub,Healthy,Kolkata,1/22/2024 19:00,36,53,5.39,614,40,368.4,4,Card,0,416
202532,Café Aroma,North Indian,Mumbai,3/15/2024 10:10,36,61,13.77,591,0,591,3,Card,0,352
202533,PizzaBox,Fast Food,Kolkata,3/3/2024 9:13,11,33,4.48,347,0,347,3,UPI,1,218
202534,SushiZone,Chinese,Bangalore,3/6/2024 17:08,21,57,4.2,506,0,506,1,COD,1,607
202535,PizzaBox,Chinese,Mumbai,2/9/2024 22:44,41,71,6.51,695,30,486.5,3,UPI,0,861
202536,BurgerVilla,North Indian,Chennai,4/23/2024 14:48,23,55,14.86,649,15,551.65,5,UPI,0,315
202537,HealthyBowl,Healthy,Delhi,3/2/2024 9:30,12,36,7.52,340,0,340,3,Card,0,439
202538,Tandoori Palace,Italian,Mumbai,4/6/2024 10:01,35,66,6.49,307,0,307,4,UPI,0,501
202539,SushiZone,Chinese,Bangalore,1/30/2024 5:59,16,32,11.18,324,5,307.8,3,Wallet,1,456
202540,ChowTown,Italian,Kolkata,1/3/2024 12:27,11,41,11.18,893,30,625.1,5,UPI,1,216
202541,SushiZone,Japanese,Mumbai,3/30/2024 9:04,35,66,7.44,247,20,197.6,2,COD,1,998
202542,Urban Thali,Biryani,Mumbai,1/7/2024 8:12,35,68,10.66,899,15,764.15,3,COD,1,424
202543,South Spice,Japanese,Delhi,2/17/2024 19:53,31,46,9.08,560,40,336,5,UPI,0,767
202544,Tandoori Palace,Healthy,Hyderabad,4/22/2024 9:26,17,51,10.71,545,20,436,4,UPI,0,662
202545,South Spice,Japanese,Mumbai,2/10/2024 9:59,39,62,8.44,302,10,271.8,5,Wallet,0,517
202546,PizzaBox,Healthy,Hyderabad,4/18/2024 1:28,26,57,12.26,164,5,155.8,3,COD,0,694
202547,ChowTown,Healthy,Pune,3/19/2024 9:58,30,57,12.41,839,30,587.3,1,UPI,1,371
202548,HealthyBowl,Healthy,Kolkata,1/18/2024 14:18,29,47,12.8,624,0,624,2,Card,1,146
202549,Café Aroma,Fast Food,Chennai,4/21/2024 11:33,29,65,1.58,180,30,126,2,Card,1,146
202550,ChowTown,Healthy,Hyderabad,1/19/2024 14:42,21,44,1.25,492,20,393.6,5,Card,0,951
202551,South Spice,South Indian,Bangalore,1/2/2024 9:49,28,42,14.72,777,10,699.3,4,UPI,0,845
202552,ChowTown,Chinese,Pune,4/27/2024 7:26,41,56,7.14,499,5,474.05,3,COD,1,427
202553,Urban Thali,North Indian,Delhi,4/29/2024 7:24,21,39,12.9,478,0,478,3,UPI,0,958
202554,HealthyBowl,Biryani,Delhi,2/7/2024 10:33,22,49,8.17,576,0,576,2,UPI,0,413
202555,HealthyBowl,Fast Food,Hyderabad,3/5/2024 4:05,24,50,6.6,820,40,492,1,COD,0,916
202556,The Wok House,Healthy,Bangalore,1/24/2024 20:58,14,50,2.9,806,30,564.2,2,UPI,0,837
202557,SpiceHub,Healthy,Chennai,4/5/2024 14:00,26,52,6.05,610,0,610,2,Card,1,845
202558,South Spice,South Indian,Chennai,2/24/2024 16:07,10,24,2.77,524,40,314.4,4,Wallet,0,171
202559,GrillMaster,Healthy,Mumbai,4/13/2024 19:26,15,42,14.84,763,15,648.55,2,Card,1,108
202560,Café Aroma,Fast Food,Hyderabad,2/23/2024 3:10,25,58,9.42,692,0,692,2,UPI,1,268
202561,Urban Thali,South Indian,Mumbai,2/5/2024 19:38,41,53,2.46,217,30,151.9,2,COD,0,865
202562,SpiceHub,Biryani,Hyderabad,3/24/2024 21:02,11,46,13.15,201,10,180.9,4,COD,1,918
202563,BurgerVilla,Biryani,Pune,1/25/2024 11:48,22,38,8.89,386,40,231.6,2,Card,0,356
202564,HealthyBowl,South Indian,Kolkata,3/8/2024 18:39,20,42,3.6,847,40,508.2,4,UPI,0,706
202565,PastaFiesta,Chinese,Bangalore,4/9/2024 23:14,19,29,11.7,831,40,498.6,4,COD,0,111
202566,SushiZone,Biryani,Chennai,3/27/2024 5:34,26,54,3.58,838,30,586.6,5,Card,0,512
202567,Tandoori Palace,North Indian,Pune,4/22/2024 8:43,45,76,6.27,176,20,140.8,5,Wallet,0,889
202568,The Wok House,Japanese,Delhi,1/30/2024 14:32,31,55,7.07,532,40,319.2,3,UPI,1,954
202569,The Wok House,Italian,Mumbai,1/5/2024 14:57,11,46,5.95,655,40,393,1,Wallet,0,978
202570,ChowTown,Biryani,Chennai,3/14/2024 9:57,10,46,3.56,230,0,230,2,Card,0,999
202571,South Spice,Biryani,Delhi,2/11/2024 11:33,26,53,11.33,414,20,331.2,4,Card,1,492
202572,South Spice,South Indian,Chennai,1/8/2024 16:28,16,36,5.25,250,30,175,2,Wallet,1,242
202573,GrillMaster,Biryani,Delhi,4/23/2024 18:04,16,30,1.65,855,15,726.75,2,COD,1,868
202574,GrillMaster,Italian,Kolkata,2/29/2024 9:48,25,52,11.34,171,0,171,1,Wallet,1,258
202575,South Spice,North Indian,Bangalore,4/28/2024 8:55,45,79,9.83,135,30,94.5,5,Card,0,353
202576,BurgerVilla,South Indian,Kolkata,4/15/2024 8:32,36,56,2.88,357,20,285.6,5,UPI,0,205
202577,PastaFiesta,Japanese,Mumbai,2/3/2024 17:40,28,39,3,317,15,269.45,5,UPI,1,361
202578,PizzaBox,Chinese,Bangalore,2/21/2024 8:44,31,56,7.34,434,10,390.6,4,Card,0,852
202579,GrillMaster,Fast Food,Hyderabad,3/27/2024 22:29,42,67,10.64,165,0,165,2,COD,1,328
202580,SushiZone,South Indian,Hyderabad,1/13/2024 2:26,16,27,5.54,354,5,336.3,1,Card,1,342
202581,South Spice,Chinese,Pune,4/4/2024 10:33,39,75,3.46,760,30,532,5,COD,1,456
202582,GrillMaster,Healthy,Mumbai,4/6/2024 1:20,19,29,9.52,686,0,686,5,Wallet,1,397
202583,WrapWorld,Biryani,Hyderabad,1/2/2024 10:56,44,67,3.5,698,15,593.3,1,COD,0,689
202584,The Wok House,South Indian,Delhi,3/5/2024 4:58,40,73,7.29,326,10,293.4,4,UPI,0,412
202585,ChowTown,Fast Food,Bangalore,2/7/2024 1:57,22,62,2.02,483,40,289.8,3,COD,0,279
202586,The Wok House,Healthy,Mumbai,4/25/2024 9:00,31,66,6.35,815,20,652,2,COD,1,697
202587,South Spice,Italian,Mumbai,4/11/2024 9:14,13,35,14.55,807,0,807,4,Wallet,0,967
202588,Tandoori Palace,Chinese,Chennai,2/16/2024 18:37,33,69,13.29,548,15,465.8,3,Wallet,1,937
202589,SushiZone,Chinese,Kolkata,1/30/2024 18:56,19,30,2.49,532,30,372.4,3,COD,1,249
202590,Tandoori Palace,South Indian,Delhi,3/19/2024 4:55,25,64,10.77,564,15,479.4,1,UPI,0,461
202591,PastaFiesta,Chinese,Delhi,1/6/2024 13:38,27,53,2.78,634,15,538.9,5,UPI,0,732
202592,The Wok House,South Indian,Kolkata,1/17/2024 11:39,31,58,6.56,835,15,709.75,5,Wallet,0,547
202593,Café Aroma,North Indian,Kolkata,2/11/2024 7:39,34,49,13.22,495,0,495,5,Wallet,1,725
202594,HealthyBowl,Biryani,Chennai,1/25/2024 22:25,30,57,12.91,550,20,440,3,COD,0,199
202595,PastaFiesta,South Indian,Delhi,2/24/2024 18:22,28,55,4.95,469,40,281.4,5,Wallet,1,696
202596,BurgerVilla,Italian,Hyderabad,3/5/2024 1:57,17,45,7.89,385,15,327.25,2,Wallet,1,431
202597,SushiZone,Italian,Kolkata,4/16/2024 5:29,19,47,12.63,448,15,380.8,2,Card,1,627
202598,PastaFiesta,Italian,Hyderabad,4/16/2024 21:34,18,39,7.2,798,40,478.8,3,Wallet,0,745
202599,WrapWorld,Chinese,Delhi,4/5/2024 18:56,34,72,3.36,640,20,512,5,COD,0,901
202600,SushiZone,Chinese,Chennai,2/1/2024 1:34,19,44,1.55,748,10,673.2,1,COD,1,926
202601,Biryani Express,Biryani,Hyderabad,2/14/2024 10:56,26,63,3.86,258,5,245.1,4,Card,1,512
202602,ChowTown,Italian,Kolkata,2/26/2024 9:50,29,55,6.78,429,10,386.1,1,Wallet,0,465
202603,HealthyBowl,South Indian,Delhi,2/12/2024 12:53,14,27,6.17,865,30,605.5,5,Wallet,1,210
202604,BurgerVilla,South Indian,Chennai,3/18/2024 2:23,38,52,10.35,392,5,372.4,4,UPI,1,712
202605,HealthyBowl,North Indian,Chennai,2/26/2024 3:21,11,48,1.55,508,20,406.4,1,Card,0,179
202606,ChowTown,Healthy,Delhi,4/22/2024 0:17,40,53,8.87,721,0,721,1,UPI,1,156
202607,The Wok House,North Indian,Kolkata,1/20/2024 15:25,28,56,13.34,407,15,345.95,4,Wallet,1,721
202608,PastaFiesta,Fast Food,Delhi,1/12/2024 8:30,43,74,10.43,171,15,145.35,3,UPI,0,780
202609,South Spice,Healthy,Kolkata,2/29/2024 23:13,16,52,4.55,438,10,394.2,3,Wallet,0,806
202610,Urban Thali,North Indian,Delhi,1/26/2024 2:31,32,43,1.5,702,30,491.4,2,COD,1,300
202611,The Wok House,Biryani,Chennai,3/22/2024 21:35,26,51,2.56,579,40,347.4,5,UPI,0,879
202612,ChowTown,Italian,Pune,2/19/2024 16:57,41,81,13.35,347,15,294.95,4,Wallet,0,793
202613,South Spice,North Indian,Mumbai,3/28/2024 15:15,39,60,0.99,123,30,86.1,5,Card,1,294
202614,BurgerVilla,Italian,Delhi,1/25/2024 22:44,34,50,6.28,456,0,456,3,UPI,0,268
202615,Café Aroma,South Indian,Mumbai,4/27/2024 23:16,21,46,4.49,591,40,354.6,1,UPI,0,254
202616,BurgerVilla,South Indian,Bangalore,1/22/2024 1:43,11,36,0.99,256,5,243.2,4,UPI,1,393
202617,BurgerVilla,Italian,Mumbai,2/9/2024 19:46,13,47,9.67,515,20,412,5,UPI,1,765
202618,GrillMaster,Japanese,Kolkata,3/22/2024 9:26,38,65,8.1,761,5,722.95,5,UPI,1,726
202619,GrillMaster,Fast Food,Bangalore,2/14/2024 17:34,16,46,6.55,293,20,234.4,2,COD,1,672
202620,GrillMaster,Chinese,Mumbai,1/11/2024 7:22,32,50,13.22,592,15,503.2,1,Wallet,1,835
202621,Tandoori Palace,Japanese,Mumbai,3/20/2024 22:27,35,62,4.08,733,5,696.35,1,UPI,0,164
202622,ChowTown,Biryani,Pune,2/9/2024 19:57,23,46,3.06,426,15,362.1,5,COD,0,155
202623,GrillMaster,Italian,Chennai,1/9/2024 8:05,33,60,14.68,721,30,504.7,5,UPI,0,643
202624,PizzaBox,Chinese,Kolkata,3/3/2024 15:39,37,56,8.68,544,5,516.8,1,UPI,0,775
202625,HealthyBowl,South Indian,Kolkata,2/13/2024 21:13,38,49,8.41,892,30,624.4,5,UPI,1,223
202626,BurgerVilla,Chinese,Mumbai,4/7/2024 0:42,12,32,12.52,175,40,105,2,Wallet,0,612
202627,SushiZone,Fast Food,Chennai,1/2/2024 3:37,35,49,11.1,826,30,578.2,3,COD,0,787
202628,SushiZone,Chinese,Bangalore,4/7/2024 3:32,29,65,10.47,889,20,711.2,1,Wallet,1,215
202629,WrapWorld,Healthy,Hyderabad,4/28/2024 8:50,45,61,3.52,600,0,600,3,Wallet,0,827
202630,Tandoori Palace,Healthy,Bangalore,3/26/2024 19:37,42,52,5.99,129,30,90.3,2,Wallet,0,120
202631,The Wok House,Chinese,Pune,2/15/2024 18:41,15,48,5.29,555,40,333,1,Wallet,0,233
202632,Tandoori Palace,North Indian,Bangalore,3/20/2024 15:21,45,78,0.65,584,15,496.4,1,Card,1,543
202633,South Spice,North Indian,Mumbai,1/5/2024 0:48,10,45,7.24,635,0,635,3,Card,0,716
202634,HealthyBowl,Fast Food,Mumbai,4/9/2024 19:19,13,53,0.84,160,30,112,1,UPI,1,900
202635,Café Aroma,South Indian,Mumbai,2/20/2024 14:34,34,73,11.21,568,40,340.8,5,COD,0,393
202636,Urban Thali,Chinese,Delhi,4/25/2024 18:46,19,56,2.84,787,15,668.95,5,Card,0,844
202637,HealthyBowl,Chinese,Hyderabad,4/6/2024 23:46,38,69,5.46,434,5,412.3,4,COD,0,884
202638,HealthyBowl,North Indian,Mumbai,2/22/2024 4:52,43,67,0.55,515,10,463.5,3,Wallet,1,350
202639,HealthyBowl,Biryani,Delhi,3/7/2024 5:40,17,33,5.96,580,10,522,5,COD,1,825
202640,Biryani Express,Chinese,Chennai,4/1/2024 0:21,36,63,6.03,857,5,814.15,2,Card,1,159
202641,PastaFiesta,Fast Food,Delhi,2/18/2024 7:09,31,47,7.87,590,5,560.5,2,COD,0,306
202642,HealthyBowl,Biryani,Mumbai,3/22/2024 12:41,22,59,6.58,318,40,190.8,1,Wallet,1,345
202643,ChowTown,North Indian,Kolkata,3/11/2024 19:28,21,48,5.16,588,15,499.8,4,Wallet,0,876
202644,Biryani Express,North Indian,Bangalore,1/25/2024 1:23,28,42,11.16,760,10,684,2,UPI,1,860
202645,BurgerVilla,North Indian,Hyderabad,2/8/2024 9:44,36,67,2.66,449,15,381.65,4,Wallet,1,139
202646,SpiceHub,Italian,Mumbai,3/10/2024 17:51,27,58,12.58,334,40,200.4,5,UPI,1,517
202647,Biryani Express,South Indian,Bangalore,2/28/2024 13:52,32,48,8.52,432,40,259.2,4,Wallet,0,629
202648,PizzaBox,North Indian,Delhi,2/27/2024 22:13,29,42,14.99,757,20,605.6,4,UPI,0,468
202649,WrapWorld,Healthy,Kolkata,3/3/2024 23:00,44,82,5.25,252,10,226.8,1,Wallet,1,896
202650,PastaFiesta,Healthy,Chennai,2/29/2024 9:09,32,60,8.66,210,40,126,5,Wallet,0,371
202651,SushiZone,Chinese,Mumbai,3/24/2024 6:20,13,49,4.32,191,5,181.45,3,Card,0,342
202652,SushiZone,Japanese,Delhi,3/12/2024 21:04,11,37,9.53,382,20,305.6,2,COD,1,436
202653,PizzaBox,South Indian,Kolkata,3/31/2024 3:46,39,70,10.1,875,40,525,3,Wallet,1,983
202654,HealthyBowl,Japanese,Mumbai,1/16/2024 1:04,22,60,13.62,503,10,452.7,4,Wallet,0,232
202655,South Spice,Fast Food,Pune,4/3/2024 4:01,17,39,8.79,407,10,366.3,3,Wallet,1,212
202656,Urban Thali,Italian,Delhi,3/1/2024 9:07,27,60,11,607,5,576.65,1,Wallet,0,550
202657,SushiZone,North Indian,Mumbai,3/27/2024 2:56,10,47,10.26,617,10,555.3,2,COD,1,181
202658,ChowTown,Biryani,Kolkata,1/22/2024 7:43,29,56,12.84,880,20,704,4,Card,0,566
202659,WrapWorld,South Indian,Chennai,4/27/2024 17:07,43,75,9.41,339,40,203.4,5,UPI,1,557
202660,BurgerVilla,Biryani,Pune,4/22/2024 19:46,25,50,0.92,618,0,618,3,Card,1,600
202661,The Wok House,Japanese,Chennai,1/1/2024 11:08,42,81,12.62,707,5,671.65,3,UPI,1,216
202662,GrillMaster,Chinese,Chennai,4/1/2024 0:24,34,64,1.35,603,30,422.1,4,Card,0,781
202663,Urban Thali,Japanese,Chennai,2/12/2024 23:07,41,74,4.43,484,40,290.4,3,UPI,1,415
202664,Urban Thali,South Indian,Hyderabad,1/11/2024 8:23,21,53,1.23,881,15,748.85,4,UPI,0,369
202665,GrillMaster,Japanese,Chennai,1/17/2024 4:09,32,68,8.83,620,10,558,1,Card,1,737
202666,GrillMaster,Biryani,Mumbai,1/11/2024 14:24,35,71,9.33,470,5,446.5,4,Card,0,933
202667,GrillMaster,Japanese,Chennai,1/15/2024 8:16,39,55,3.25,311,40,186.6,1,Wallet,0,433
202668,GrillMaster,Italian,Pune,4/23/2024 8:26,26,41,12.64,371,20,296.8,1,Card,0,106
202669,Biryani Express,Chinese,Pune,4/16/2024 22:03,33,57,12.76,446,20,356.8,2,UPI,0,107
202670,SushiZone,Healthy,Kolkata,1/7/2024 7:59,41,72,11.93,553,20,442.4,3,Wallet,0,593
202671,HealthyBowl,Healthy,Bangalore,1/26/2024 11:35,15,26,1.14,308,40,184.8,4,UPI,0,501
202672,SpiceHub,Chinese,Pune,4/24/2024 7:19,45,82,1.43,240,5,228,3,COD,1,391
202673,ChowTown,Fast Food,Mumbai,2/20/2024 19:42,21,50,12.05,512,20,409.6,4,Card,0,845
202674,Tandoori Palace,Japanese,Delhi,4/28/2024 13:02,19,38,5.88,749,5,711.55,1,COD,0,831
202675,South Spice,Japanese,Bangalore,4/29/2024 1:42,27,39,9.21,212,20,169.6,3,Card,1,231
202676,HealthyBowl,North Indian,Kolkata,1/24/2024 4:28,20,49,5.01,706,20,564.8,4,Card,1,167
202677,PastaFiesta,Japanese,Hyderabad,1/17/2024 11:23,30,49,1.18,702,15,596.7,5,UPI,0,686
202678,ChowTown,Fast Food,Hyderabad,2/3/2024 17:30,27,56,7.56,719,5,683.05,1,COD,1,312
202679,Tandoori Palace,Biryani,Bangalore,1/16/2024 10:13,45,73,3.5,546,40,327.6,4,Card,0,684
202680,GrillMaster,Biryani,Hyderabad,3/29/2024 23:43,10,23,3.22,277,40,166.2,5,COD,1,115
202681,Biryani Express,North Indian,Kolkata,3/6/2024 0:19,33,72,8.97,443,0,443,2,COD,1,619
202682,PastaFiesta,Biryani,Delhi,1/29/2024 1:44,37,77,5.65,748,10,673.2,3,UPI,1,532
202683,Tandoori Palace,Japanese,Bangalore,3/28/2024 12:30,14,31,8.9,341,20,272.8,4,COD,1,900
202684,Tandoori Palace,Chinese,Delhi,4/4/2024 12:21,36,56,4.15,523,30,366.1,2,Wallet,1,762
202685,Café Aroma,Japanese,Mumbai,4/28/2024 23:25,28,48,10.03,352,20,281.6,2,COD,0,630
202686,PastaFiesta,Italian,Bangalore,1/11/2024 22:53,17,31,8.6,441,0,441,5,Card,0,280
202687,HealthyBowl,Biryani,Chennai,3/28/2024 15:26,35,51,6.4,841,40,504.6,4,UPI,0,784
202688,PastaFiesta,Italian,Delhi,1/21/2024 12:27,35,51,6.73,799,0,799,3,Card,1,518
202689,Café Aroma,Healthy,Pune,3/7/2024 23:49,37,57,9.42,346,20,276.8,4,Wallet,1,461
202690,GrillMaster,South Indian,Pune,2/16/2024 9:04,11,32,13,889,15,755.65,5,UPI,0,909
202691,PastaFiesta,North Indian,Kolkata,4/2/2024 8:07,17,36,7.49,195,20,156,5,Card,0,888
202692,ChowTown,Biryani,Bangalore,2/7/2024 3:09,33,51,5.54,189,30,132.3,3,UPI,0,445
202693,Café Aroma,North Indian,Mumbai,1/5/2024 15:37,17,36,13.1,775,0,775,1,COD,1,799
202694,HealthyBowl,Chinese,Kolkata,3/5/2024 5:31,30,62,8.15,660,10,594,3,Card,0,718
202695,HealthyBowl,Italian,Chennai,2/25/2024 5:10,16,47,6.81,597,0,597,5,Wallet,0,907
202696,WrapWorld,North Indian,Bangalore,4/19/2024 3:28,28,44,11.87,839,15,713.15,3,COD,0,545
202697,HealthyBowl,Italian,Hyderabad,4/15/2024 1:29,44,71,0.58,744,20,595.2,2,Card,0,866
202698,WrapWorld,Japanese,Delhi,4/5/2024 7:00,32,60,6.31,504,40,302.4,4,COD,0,494
202699,PizzaBox,North Indian,Bangalore,2/10/2024 8:46,27,48,6.92,788,40,472.8,1,COD,1,177
202700,PizzaBox,North Indian,Delhi,4/29/2024 6:46,43,71,8.01,459,30,321.3,3,Card,0,347
202701,PastaFiesta,Fast Food,Mumbai,4/6/2024 9:11,19,58,12.22,125,10,112.5,2,Card,1,670
202702,BurgerVilla,Healthy,Bangalore,2/14/2024 13:17,43,59,9.43,492,30,344.4,5,Card,1,890
202703,SushiZone,Biryani,Chennai,1/8/2024 5:38,12,44,6.22,886,5,841.7,5,Wallet,1,793
202704,BurgerVilla,Fast Food,Mumbai,3/22/2024 10:37,35,69,4.9,561,0,561,3,UPI,1,951
202705,Urban Thali,North Indian,Hyderabad,4/5/2024 2:09,13,41,7.52,371,40,222.6,2,COD,1,833
202706,ChowTown,Italian,Kolkata,3/4/2024 18:17,23,58,3.21,311,0,311,3,UPI,1,897
202707,BurgerVilla,Chinese,Hyderabad,4/9/2024 16:18,33,59,12.02,322,30,225.4,1,Wallet,1,950
202708,HealthyBowl,Biryani,Pune,2/16/2024 12:49,28,49,5.1,563,5,534.85,1,Card,0,327
202709,South Spice,Italian,Bangalore,1/29/2024 16:13,25,56,10.63,539,0,539,5,UPI,0,952
202710,SushiZone,Biryani,Pune,2/24/2024 13:49,10,27,8.97,484,0,484,5,Card,1,492
202711,Tandoori Palace,Healthy,Chennai,2/12/2024 0:57,24,38,9.56,376,5,357.2,5,Card,0,393
202712,SushiZone,Healthy,Hyderabad,3/20/2024 14:22,28,51,10.78,140,40,84,3,Card,1,473
202713,SpiceHub,Italian,Delhi,1/6/2024 8:00,21,52,12.06,325,40,195,5,COD,1,196
202714,SpiceHub,Italian,Delhi,1/9/2024 9:38,21,40,4.25,660,40,396,4,COD,0,883
202715,WrapWorld,Healthy,Bangalore,1/22/2024 13:34,14,32,4.78,196,30,137.2,4,Card,0,815
202716,BurgerVilla,North Indian,Chennai,3/24/2024 18:09,41,77,4.2,605,10,544.5,2,Wallet,1,247
202717,PastaFiesta,Italian,Delhi,2/19/2024 1:00,34,51,1.01,743,15,631.55,1,Card,1,131
202718,BurgerVilla,Biryani,Delhi,1/25/2024 5:24,44,62,6.58,460,10,414,1,COD,0,386
202719,PizzaBox,South Indian,Delhi,1/24/2024 3:06,44,65,10.76,317,10,285.3,1,Card,1,891
202720,GrillMaster,Biryani,Pune,4/12/2024 4:29,37,50,7.32,684,40,410.4,1,Card,1,331
202721,Urban Thali,South Indian,Bangalore,1/5/2024 2:14,36,52,6.89,839,10,755.1,1,Wallet,0,839
202722,ChowTown,South Indian,Chennai,2/16/2024 12:30,14,53,7.57,538,10,484.2,3,Wallet,0,767
202723,HealthyBowl,Chinese,Hyderabad,2/25/2024 23:12,18,58,13.84,387,10,348.3,4,COD,1,735
202724,WrapWorld,South Indian,Bangalore,2/22/2024 12:34,38,57,4.34,446,20,356.8,2,UPI,0,645
202725,Urban Thali,South Indian,Mumbai,2/26/2024 12:04,16,33,4.35,121,5,114.95,5,Wallet,0,644
202726,The Wok House,Japanese,Mumbai,4/7/2024 19:53,30,69,11.35,474,40,284.4,3,UPI,1,607
202727,PastaFiesta,South Indian,Mumbai,1/31/2024 3:19,34,64,9.38,312,30,218.4,1,Card,0,639
202728,Café Aroma,Biryani,Kolkata,2/17/2024 12:17,18,39,6.92,874,15,742.9,5,Card,0,224
202729,PastaFiesta,North Indian,Chennai,1/6/2024 2:15,36,65,1.16,554,10,498.6,3,Wallet,1,567
202730,GrillMaster,Italian,Delhi,2/20/2024 2:23,13,53,14.12,459,30,321.3,2,Card,0,829
202731,PastaFiesta,Japanese,Kolkata,2/14/2024 9:26,38,64,13.04,608,5,577.6,5,COD,1,455
202732,WrapWorld,Healthy,Kolkata,3/4/2024 6:44,36,75,14.77,272,0,272,3,Wallet,1,926
202733,HealthyBowl,South Indian,Mumbai,3/4/2024 16:41,43,73,0.67,721,30,504.7,1,COD,1,438
202734,Urban Thali,South Indian,Bangalore,3/26/2024 15:16,21,45,5.33,605,40,363,4,Wallet,1,561
202735,WrapWorld,Biryani,Bangalore,3/13/2024 12:05,42,60,6.89,391,20,312.8,3,Card,1,815
202736,GrillMaster,North Indian,Chennai,2/23/2024 15:51,10,23,2.5,440,15,374,1,UPI,0,513
202737,PizzaBox,North Indian,Kolkata,3/24/2024 11:50,20,50,10.58,428,40,256.8,1,Wallet,0,423
202738,Biryani Express,Italian,Hyderabad,1/18/2024 23:30,43,78,6.77,429,0,429,4,UPI,0,325
202739,Tandoori Palace,Biryani,Mumbai,2/21/2024 14:09,35,53,11.03,638,40,382.8,5,Card,1,692
